ra,dec,phot_g_mean_mag
145.0835707692,-10.7691818884,6.3527812958
279.2796533813,-19.2094262375,6.3530626297
169.4115920630,-34.7374209555,6.3531231880
281.7316640475,9.4191994051,6.3532438278
29.0393021305,-49.8363824665,6.3532681465
94.7267768074,23.6032520387,6.3534131050
110.5715837275,59.9020683223,6.3534708023
302.4043799562,-81.4412496091,6.3534712791
269.0670055702,-32.4749997881,6.3535442352
117.4781479721,-60.0513918982,6.3536248207
50.5678854582,-25.5878054634,6.3540863991
273.8611587286,-48.8514716755,6.3540873528
79.8226583245,-18.5198722172,6.3541021347
127.7941861491,-47.8665851706,6.3543357849
317.4929861472,2.9437466838,6.3544688225
316.5022466084,62.9217483245,6.3544840813
214.7661730153,-59.3826406999,6.3545050621
72.8625746225,-51.7255044976,6.3547811508
84.5905596771,8.4872815015,6.3547968864
200.5629283037,30.2917859669,6.3550000191
314.7319561791,44.0605246393,6.3551707268
148.5735765233,59.9202946140,6.3551754951
46.9472839789,47.3087072055,6.3553552628
122.6273502610,-9.6047614306,6.3554372787
112.1714513819,-29.1187794586,6.3555440903
175.5629285453,-75.2273323642,6.3556094170
332.6326023629,-10.8202605152,6.3557553291
196.2774187814,-47.1170493250,6.3557729721
133.3723122721,-11.3917814499,6.3558440208
149.0911703308,-51.3361627025,6.3561487198
203.3990693314,-65.6327876774,6.3561959267
230.7896821776,-51.7360861890,6.3562202454
190.5727188420,33.6880982980,6.3562841415
23.1987629917,35.8424601939,6.3562989235
241.4358858816,-6.2911110780,6.3564424515
357.2057350709,2.2142607306,6.3565006256
339.3125205108,42.8103479224,6.3566298485
123.7134612657,-46.4858559679,6.3567185402
234.2230731630,29.9909328960,6.3567771912
86.9046067895,54.4946027646,6.3568072319
163.0570628058,1.0249542232,6.3568606377
276.4800908564,14.9661486216,6.3569068909
113.3525540088,15.6391005647,6.3569254875
120.8732986662,-49.4984371586,6.3569383621
283.2772212709,-18.6369558439,6.3570671082
118.1516649703,55.2092449745,6.3570728302
203.6204931751,-48.2721972115,6.3571472168
78.6642441829,31.4017376737,6.3574495316
288.7094478000,31.8604418940,6.3574590683
101.7444898194,-87.0249440541,6.3575057983
338.6522186803,26.5982128924,6.3575134277
305.2547632193,-10.9827083730,6.3576560020
4.3863590015,-19.0511071752,6.3578257561
80.1631332453,46.9637494971,6.3578772545
309.3386079289,-15.1475477120,6.3579297066
226.7331909031,-52.0298314064,6.3580827713
145.6721909221,-35.5016764443,6.3582768440
120.8603682986,37.1366042337,6.3583045006
332.8635205019,-43.8424578870,6.3585276604
314.0091511598,27.5755747742,6.3585362434
338.9667477575,56.0705671450,6.3586850166
309.5709526029,48.0702198683,6.3586993217
90.6883240727,47.8099528845,6.3587427139
328.7955575239,-76.9406429409,6.3588190079
92.2801951136,7.5135132329,6.3589076996
332.3748236764,-7.5506588775,6.3589854240
205.8576305838,45.5203041865,6.3592319489
19.8913459381,-47.2923763801,6.3593325615
31.5238408032,-10.2126419207,6.3597755432
80.8000948442,-26.7053377072,6.3599190712
330.1111724572,33.0061804205,6.3600277901
31.1470986497,-54.8817953098,6.3600416183
232.3301188853,-38.6353583757,6.3600482941
358.1702812861,-24.9851108697,6.3601193428
156.1051092878,2.3931636201,6.3601250648
42.2947354274,47.2178572218,6.3602809906
130.9990049662,4.3345318665,6.3603191376
332.0779663252,24.1564180113,6.3603324890
272.8964132988,48.2892666328,6.3604798317
234.7272358400,57.4617244193,6.3606376648
278.5824130269,29.7413909099,6.3606681824
296.6365633383,50.0102574425,6.3607926369
233.5867254611,-39.3493702057,6.3608031273
116.0139113775,-42.9775422397,6.3609833717
145.6793552597,48.4308938284,6.3610076904
3.3495800593,26.9873938556,6.3613557816
357.6016852407,63.7436178226,6.3615264893
39.6041282625,-37.9908226921,6.3615856171
35.5275277884,22.8735888321,6.3617029190
213.7841025708,-61.9174566997,6.3617343903
23.7045806561,20.1725505786,6.3617477417
22.7452161434,49.3429813892,6.3619151115
106.3831984274,-34.7775216013,6.3619384766
92.9295457070,-18.1859775731,6.3619418144
94.5866541381,27.2098355799,6.3620619774
18.1985269288,-6.7834460397,6.3621850014
21.8611937165,41.1012756590,6.3622641563
0.2200746901,66.8480884009,6.3624362946
172.8979039954,-44.7384189023,6.3624768257
318.8638451704,42.0269610796,6.3624949455
111.6716971886,11.0087953708,6.3625159264
352.8820552594,-4.0882555678,6.3625998497
133.7249628942,-58.2395800943,6.3626012802
293.0574000702,-44.5461823367,6.3626146317
232.5885940202,-41.9191424103,6.3626370430
53.1110900603,-25.6585535746,6.3626656532
329.3165356821,39.9199449784,6.3627748489
182.0200407597,-50.7636925060,6.3631711006
335.4620565263,42.0781511061,6.3632607460
133.9827109755,-23.8180840308,6.3633594513
345.1349839564,13.4684939005,6.3634643555
92.9321069980,-4.6654715047,6.3635911942
285.4515629225,33.6212453664,6.3635940552
218.0540176196,4.1423094386,6.3638000488
181.6575753992,-37.8601029690,6.3638391495
64.9267619269,-25.0248203190,6.3638806343
25.6002658109,32.9617998039,6.3640360832
319.3282556676,58.6114705498,6.3640937805
351.0162550325,-21.7747570959,6.3642644882
331.5566575678,56.3434071767,6.3642678261
89.9114383760,-35.3523968073,6.3642868996
257.7890562917,-58.0255477914,6.3643212318
168.0790970158,-29.7824951356,6.3643937111
295.2375393105,32.6182571861,6.3644299507
113.5381022227,46.1506420923,6.3644552231
23.0315281021,34.7999413621,6.3645524979
24.6324968884,45.3996981879,6.3645877838
8.0473156746,53.8150871635,6.3646101952
292.7788671714,58.5842354722,6.3649201393
211.6048045469,-59.7159053400,6.3649754524
111.7708384632,9.0436919947,6.3650426865
346.1360157406,63.2408262334,6.3650622368
210.7572993201,-31.6837411171,6.3650655746
95.6288179725,-60.2183644823,6.3652062416
6.4248116694,7.6909277135,6.3652348518
261.5036532004,26.8788261591,6.3654303551
242.5513450648,1.6008538289,6.3655648232
232.7048296751,-71.6542286783,6.3657574654
236.9714057774,-65.4428505462,6.3658337593
138.5894305115,-32.5571150346,6.3660440445
96.4640919052,0.8126805617,6.3662881851
290.9917931385,32.7238762104,6.3662915230
285.3896904267,2.5886237042,6.3663167953
82.0061228039,1.2982543028,6.3664684296
195.4417921805,-39.6160285452,6.3665060997
302.6242553128,-1.6280554803,6.3665590286
247.6250930183,-7.5144451505,6.3665866852
102.9140915657,3.0418604140,6.3667216301
273.6833930455,29.2062384333,6.3667368889
226.3913226439,-30.5504860676,6.3667492867
314.4137586596,-44.1337052631,6.3667674065
294.9678145135,-66.6856867284,6.3668403625
61.8551814545,-42.9167183794,6.3669719696
131.7050964892,-34.6229217120,6.3670282364
271.1117496367,-59.1778969499,6.3670992851
141.7361675043,14.3029126443,6.3673210144
50.5683429613,-21.1002459851,6.3674736023
348.7070070712,-7.7028915882,6.3675012589
293.7491863386,-81.7529096897,6.3675060272
41.7961847011,-22.4859392130,6.3676552773
92.3475294494,-49.5624966759,6.3677358627
169.7017233899,35.4893665263,6.3678374290
151.8987172517,-48.2608012449,6.3680677414
267.6116570434,-41.6484199658,6.3682613373
337.9388052451,-35.2904604705,6.3682656288
278.6364981972,-24.2224047493,6.3682870865
166.9741804306,-30.1751566670,6.3684315681
224.5672517445,14.0376443436,6.3684678078
310.8430145768,27.2513589908,6.3684740067
351.8586814539,-12.9302995721,6.3685750961
78.9912234133,49.5464182792,6.3685774803
170.0167876722,-71.9943461964,6.3685784340
124.3268919214,4.2191915122,6.3685874939
279.2252190266,3.7899032014,6.3687329292
109.7313437893,0.0790138085,6.3687434196
249.6447147713,-18.8257507367,6.3687591553
298.0652773863,28.2517756031,6.3687906265
136.8276533827,-57.4636206697,6.3690543175
320.6498455294,2.9184680709,6.3692698479
4.4971212796,-13.4556419295,6.3692941666
327.8904919883,0.7704752563,6.3693842888
173.0521368060,36.2471107404,6.3694038391
52.9543275326,49.4010916938,6.3694143295
215.7160281250,-39.6240703288,6.3694415092
253.5484943154,-41.8492589736,6.3698945045
160.9676805891,-60.1177753319,6.3700418472
347.4363684469,-67.8765088392,6.3702201843
315.2217487815,-36.0536838262,6.3704061508
142.9264267811,36.4290295737,6.3704814911
300.0345626336,17.6107621411,6.3706350327
4.6198559032,62.2027170639,6.3706965446
251.7139169060,-25.5286430318,6.3708233833
260.5955268005,-41.7448379321,6.3711371422
234.6671248397,-8.7916285042,6.3711767197
314.0780673377,42.7686393234,6.3711853027
309.7507119508,56.0046613801,6.3712329865
175.8456331045,-19.8233821318,6.3715543747
91.1213456074,51.5732010273,6.3715677261
66.1061652417,29.0198012604,6.3715710640
218.8723988146,-73.6943893985,6.3718433380
25.1932074657,-2.6220925879,6.3719096184
52.9737953545,-25.6142164110,6.3719286919
113.5362729581,-50.8401780575,6.3719396591
274.3239272888,-38.1777290726,6.3719682693
330.5057852317,10.9738149691,6.3721394539
149.0248287536,52.2688318213,6.3721566200
177.2948962849,-7.3606329447,6.3722739220
132.4531939450,7.0147419701,6.3722748756
299.6825101837,1.6663168190,6.3723044395
190.9944919282,-36.3491806056,6.3723478317
311.9496668237,3.3065087105,6.3724155426
101.4758257910,12.6935573122,6.3724269867
101.8158421174,-20.3250829239,6.3724293709
86.9846494766,35.1592765984,6.3724513054
1.0848011421,-29.2688081621,6.3724884987
88.1652524248,39.5746726313,6.3724970818
20.3124242747,22.3747110227,6.3725619316
346.7936014984,59.7273850539,6.3726296425
133.1007472523,5.3402702083,6.3727040291
250.3532736449,-42.0605159471,6.3728013039
183.0045770747,28.5360402012,6.3728365898
111.6156135014,10.6080715775,6.3728575706
21.8680238008,-9.2972924137,6.3728837967
1.5706755423,-10.7784838319,6.3730916977
108.0082414846,-63.1900725798,6.3730950356
212.7597678152,-48.7827426384,6.3732419014
330.9826364533,-72.7418453049,6.3732643127
73.5170422202,-38.1628313920,6.3734889030
306.5979196479,56.6387226011,6.3735957146
243.3011839374,-34.3069038630,6.3736152649
106.5483682765,24.8600891783,6.3738946915
109.5511516100,-22.3393244577,6.3738985062
141.7531325633,-16.0131830549,6.3739614487
137.0168893423,32.5403045999,6.3740959167
69.3304348209,-41.8727224895,6.3741416931
271.8382602586,15.9158329599,6.3741493225
169.2398070478,-34.9273434049,6.3741617203
148.4041077532,34.9837505621,6.3742241859
325.9950021033,-57.3254821958,6.3742284775
333.1211676631,76.4620064315,6.3742432594
20.6267326895,-19.0814923769,6.3743557930
248.1673783673,66.7550067455,6.3743791580
17.4679333020,54.7391241487,6.3743829727
170.0774779910,-28.3322059213,6.3743863106
104.8663449480,25.9141147292,6.3744287491
151.4384514353,-30.8917496179,6.3744864464
13.1583616577,45.1332920245,6.3745260239
186.8880101480,41.3550116402,6.3745565414
88.7298692117,14.2197174688,6.3745613098
104.6513526712,-56.3949946028,6.3745846748
110.5086043254,-8.9793210496,6.3747167587
168.2811099995,67.3230012788,6.3747529984
94.7244551918,35.2077750866,6.3748407364
312.7334818012,34.7540615768,6.3748955727
146.9023995419,-33.2439039830,6.3750152588
321.3682665437,-41.7020388333,6.3750262260
281.5161912019,-27.4988749413,6.3751564026
142.6151761237,-55.2321243880,6.3751864433
182.3039180675,17.1859623310,6.3752069473
5.5891681929,-50.9922708780,6.3752374649
307.9010593887,34.3301366585,6.3752384186
217.2161069498,-47.9921762988,6.3752584457
68.4350258372,-5.3099556309,6.3752689362
290.9039215403,-53.9461589187,6.3753170967
108.8903181837,21.9665931474,6.3753452301
104.4958436158,-10.7859642300,6.3753480911
338.2637541208,69.9138434418,6.3754401207
144.6748255789,75.2053877370,6.3754730225
290.9455580519,20.2643685396,6.3755598068
333.4301781782,-68.1263792922,6.3755664825
60.3117587185,36.9894708041,6.3755722046
63.5148116750,-15.9930673380,6.3756241798
260.1423164096,-19.3343849274,6.3757395744
189.1939612040,-50.3354731802,6.3758010864
34.7414119589,23.1677882353,6.3758049011
220.0753645026,87.2148643434,6.3759098053
197.7075854439,-52.9075357816,6.3759284019
279.5991756682,-3.1934926181,6.3760037422
119.9028655923,79.8614581403,6.3761487007
150.8069000792,50.1091878371,6.3764514923
130.0555028245,6.5658195123,6.3766431808
40.3760520746,0.5459404594,6.3766436577
112.2130859931,-31.8483764988,6.3767848015
15.3921098963,-38.2151617049,6.3768277168
91.8995546654,10.4562862330,6.3768444061
115.5425251720,-58.6308821816,6.3768820763
123.2147855893,-37.9244722814,6.3768911362
114.5494071882,-10.6131008760,6.3769378662
115.8740414172,32.4468415258,6.3769736290
119.0592712287,80.2659395750,6.3770027161
263.0028399907,34.2714305853,6.3771228790
138.2106453518,-60.9166869486,6.3772978783
129.5844461371,-6.6623372922,6.3774180412
3.2297497948,-3.3815940720,6.3774538040
20.7352048681,31.8411589095,6.3775768280
253.3058039336,10.8744358210,6.3776903152
284.0599076774,-18.7095422162,6.3777666092
112.5257918329,10.0475037024,6.3778252602
250.6624157626,-61.7850313102,6.3778300285
15.1166089397,21.2491246102,6.3778424263
164.6563843279,19.6219783215,6.3781642914
233.5862818010,-5.6950690840,6.3782720566
127.9358412408,-74.8550253988,6.3782868385
277.7656261170,-47.8253282509,6.3784723282
159.2131919730,-22.6653543505,6.3785696030
246.9961938163,-46.2509856456,6.3786044121
305.0634123939,39.4031091880,6.3787078857
261.7931716165,-46.7162690578,6.3787121773
142.7357399311,44.6838871785,6.3787159920
257.1021011065,64.3191212764,6.3787951469
144.9378653694,-62.9428418948,6.3789157867
289.5858927929,-19.3610364223,6.3789315224
156.0584265032,-69.9176616478,6.3790569305
210.9868286871,11.2823413987,6.3790717125
109.8845673859,-61.1449316242,6.3791098595
310.1496421189,-26.6452726649,6.3791379929
135.4196114094,39.7131971200,6.3792319298
139.9496703971,-34.1033705550,6.3792371750
288.0194879665,49.8585090481,6.3792667389
95.8270641149,3.7644515219,6.3792886734
22.5763999572,59.7820880029,6.3792915344
116.6862527888,-12.6753193398,6.3793468475
197.1634016235,-23.1067422754,6.3794331551
75.9671918862,-14.3702149425,6.3797683716
27.9169529336,-13.2338263531,6.3798179626
166.6005564469,-64.8400013483,6.3798389435
67.5330229537,45.9505562542,6.3798956871
29.4705661562,75.3359612148,6.3800044060
256.1164346070,-28.5838715417,6.3801155090
242.3821495905,-32.6491690441,6.3801751137
209.2495666111,54.5857218915,6.3801813126
168.0459293598,68.2719014796,6.3802361488
138.4770885586,2.8627689570,6.3802957535
163.6549436015,-55.6190312509,6.3803162575
303.9303019591,50.2329706194,6.3804807663
207.7536707410,80.7678936820,6.3804950714
115.3405087620,-44.6321471484,6.3806786537
180.6183705054,43.0818124722,6.3807506561
269.8449707325,-6.1108180538,6.3808112144
23.7021994017,65.7977070400,6.3810200691
53.1624115965,44.8557326554,6.3811545372
104.6820126911,-30.9980035843,6.3812022209
305.3661653653,-66.7496747071,6.3812351227
349.0183651409,-51.8720573559,6.3815417290
96.4951357885,-7.8950092165,6.3818826675
195.3767914005,1.5202886452,6.3819551468
329.2963171932,66.1561532549,6.3819613457
68.2762136921,-12.5435482581,6.3820271492
325.5177525390,-25.8601459509,6.3820953369
202.8439455946,-42.4648248924,6.3821330070
357.5935051870,51.6215775037,6.3824520111
216.0913893807,-82.8482827804,6.3825073242
135.7720667503,-53.5503316011,6.3825278282
104.7804490636,-60.8420625674,6.3825583458
39.7870857715,-9.8313448002,6.3826537132
54.4493854810,15.4304282951,6.3827342987
123.9972197760,-19.4082700463,6.3827476501
55.5405959436,-45.9578277349,6.3827586174
289.2521318052,-65.2278113887,6.3828659058
143.7988621827,-35.8237581376,6.3828778267
312.1781378423,51.9103402078,6.3829684258
182.6317265027,16.8092794687,6.3830957413
308.5053014927,18.1854645383,6.3831892014
259.2731050362,-44.7786124006,6.3832106590
83.7000391622,-7.2004202846,6.3832125664
236.0171008102,-31.6037066256,6.3833379745
214.0888997277,-6.6215803431,6.3836264610
12.2694173544,14.8092109910,6.3838262558
207.4367411427,36.6329253221,6.3839006424
96.4898976215,-35.3373195752,6.3839740753
268.4922538548,-34.8310810042,6.3840456009
98.7236805129,16.2057601365,6.3840465546
170.5650002352,-58.3862551595,6.3841071129
136.7281253964,-18.2016674201,6.3841180801
206.5558857115,30.8965808892,6.3841476440
131.8394099809,-17.0529020591,6.3841648102
71.0894965600,48.1754275899,6.3841919899
48.2941040654,31.0689562730,6.3845715523
189.8203585909,35.9519460929,6.3846206665
49.0035965850,-5.9187123222,6.3847827911
4.0318560683,-48.5558124517,6.3847951889
51.4828766383,-35.9209060790,6.3848500252
224.1596745133,-62.3644268276,6.3849539757
309.0348748054,25.8827018622,6.3851366043
54.5008814786,42.5827345463,6.3851661682
279.3151743710,-40.8037824851,6.3851795197
69.5312877725,-58.2036835009,6.3851799965
57.2374915558,23.8568745407,6.3851938248
91.7872528149,14.4492135776,6.3852419853
63.6101024575,23.6963964408,6.3852519989
319.8355497092,-47.0547586836,6.3852558136
247.2702232946,-57.5307169138,6.3854098320
346.3745167125,28.9886692819,6.3855042458
228.1230637283,-63.0337041957,6.3856434822
256.5301972786,8.6231470568,6.3857760429
226.7041305071,-16.4844344941,6.3859047890
278.6748622727,-50.7217304528,6.3861436844
97.8815557212,37.1779714631,6.3861870766
96.4679881056,11.1258353840,6.3862509727
119.0867286987,-49.9819702318,6.3862876892
111.3905751530,-19.4377338161,6.3862919807
248.3996861878,-53.2004446273,6.3863554001
267.4709407812,-61.7147871811,6.3865380287
260.2195268000,-10.6965119200,6.3866057396
37.6702596699,40.1674092295,6.3867158890
106.0712105029,37.5639195421,6.3867249489
224.4367471646,18.9869527326,6.3867406845
57.3300166031,-1.4534367800,6.3868827820
199.3821677959,-15.5483389377,6.3873691559
113.8481597428,-15.3824656658,6.3874597549
29.7272321487,18.3579914615,6.3875803947
238.7026878634,-20.8182050313,6.3875880241
286.1666818411,-48.4040224430,6.3876357079
89.7202209590,25.7768884612,6.3876833916
207.5037304834,54.8693904408,6.3877820969
119.5889867986,-51.4482819320,6.3878283501
11.1653125963,-65.6528189917,6.3880486488
274.1543301396,48.1050982701,6.3882508278
203.2884769276,5.8531758953,6.3883113861
208.6323194331,-22.2454176590,6.3884520531
197.2736939120,18.6257939759,6.3884606361
